X,CH1,CH2,
Second,Volt,Volt,
5.10700e-05,-1.04e+01,1.36e+01,
5.10800e-05,-1.04e+01,1.36e+01,
5.10900e-05,-1.04e+01,1.28e+01,
5.11000e-05,-1.04e+01,1.28e+01,
5.11100e-05,-1.06e+01,1.28e+01,
5.11200e-05,-1.06e+01,1.28e+01,
5.11300e-05,-1.08e+01,1.28e+01,
5.11400e-05,-1.08e+01,1.28e+01,
5.11500e-05,-1.08e+01,1.28e+01,
5.11600e-05,-1.08e+01,1.28e+01,
5.11700e-05,-1.08e+01,1.20e+01,
5.11800e-05,-1.08e+01,1.20e+01,
5.11900e-05,-1.08e+01,1.20e+01,
5.12000e-05,-1.08e+01,1.20e+01,
5.12100e-05,-1.08e+01,1.20e+01,
5.12200e-05,-1.08e+01,1.20e+01,
5.12300e-05,-1.08e+01,1.20e+01,
5.12400e-05,-1.08e+01,1.20e+01,
5.12500e-05,-1.08e+01,1.20e+01,
5.12600e-05,-1.08e+01,1.20e+01,
5.12700e-05,-1.08e+01,1.20e+01,
5.12800e-05,-1.08e+01,1.20e+01,
5.12900e-05,-1.08e+01,1.20e+01,
5.13000e-05,-1.06e+01,1.20e+01,
5.13100e-05,-1.06e+01,1.20e+01,
5.13200e-05,-1.06e+01,1.20e+01,
5.13300e-05,-1.06e+01,1.20e+01,
5.13400e-05,-1.04e+01,1.20e+01,
5.13500e-05,-1.04e+01,1.20e+01,
5.13600e-05,-1.04e+01,1.20e+01,
5.13700e-05,-1.04e+01,1.20e+01,
5.13800e-05,-1.04e+01,1.20e+01,
5.13900e-05,-1.04e+01,1.20e+01,
5.14000e-05,-1.04e+01,1.20e+01,
5.14100e-05,-1.04e+01,1.20e+01,
5.14200e-05,-1.04e+01,1.20e+01,
5.14300e-05,-1.04e+01,1.20e+01,
5.14400e-05,-1.04e+01,1.20e+01,
5.14500e-05,-1.04e+01,1.20e+01,
5.14600e-05,-1.04e+01,1.20e+01,
5.14700e-05,-1.04e+01,1.20e+01,
5.14800e-05,-1.04e+01,1.20e+01,
5.14900e-05,-1.04e+01,1.20e+01,
5.15000e-05,-1.04e+01,1.20e+01,
5.15100e-05,-1.06e+01,1.20e+01,
5.15200e-05,-1.06e+01,1.20e+01,
5.15300e-05,-1.08e+01,1.20e+01,
5.15400e-05,-1.06e+01,1.20e+01,
5.15500e-05,-1.06e+01,1.20e+01,
5.15600e-05,-1.06e+01,1.20e+01,
5.15700e-05,-1.06e+01,1.12e+01,
5.15800e-05,-1.06e+01,1.12e+01,
5.15900e-05,-1.06e+01,1.12e+01,
5.16000e-05,-1.06e+01,1.12e+01,
5.16100e-05,-1.08e+01,1.12e+01,
5.16200e-05,-1.08e+01,1.12e+01,
5.16300e-05,-1.08e+01,1.12e+01,
5.16400e-05,-1.08e+01,1.12e+01,
5.16500e-05,-1.08e+01,1.12e+01,
5.16600e-05,-1.06e+01,1.20e+01,
5.16700e-05,-1.06e+01,1.20e+01,
5.16800e-05,-1.06e+01,1.20e+01,
5.16900e-05,-1.06e+01,1.20e+01,
5.17000e-05,-1.06e+01,1.20e+01,
5.17100e-05,-1.06e+01,1.20e+01,
5.17200e-05,-1.06e+01,1.20e+01,
5.17300e-05,-1.06e+01,1.20e+01,
5.17400e-05,-1.06e+01,1.20e+01,
5.17500e-05,-1.06e+01,1.20e+01,
5.17600e-05,-1.06e+01,1.20e+01,
5.17700e-05,-1.06e+01,1.20e+01,
5.17800e-05,-1.06e+01,1.20e+01,
5.17900e-05,-1.06e+01,1.12e+01,
5.18000e-05,-1.06e+01,1.12e+01,
5.18100e-05,-1.06e+01,1.04e+01,
5.18200e-05,-1.06e+01,1.04e+01,
5.18300e-05,-1.06e+01,1.04e+01,
5.18400e-05,-1.06e+01,1.04e+01,
5.18500e-05,-1.06e+01,1.04e+01,
5.18600e-05,-1.06e+01,1.12e+01,
5.18700e-05,-1.06e+01,1.12e+01,
5.18800e-05,-1.06e+01,1.12e+01,
5.18900e-05,-1.06e+01,1.12e+01,
5.19000e-05,-1.06e+01,1.12e+01,
5.19100e-05,-1.06e+01,1.12e+01,
5.19200e-05,-1.06e+01,1.12e+01,
5.19300e-05,-1.06e+01,1.04e+01,
5.19400e-05,-1.04e+01,1.04e+01,
5.19500e-05,-1.04e+01,1.04e+01,
5.19600e-05,-1.04e+01,1.04e+01,
5.19700e-05,-1.04e+01,1.04e+01,
5.19800e-05,-1.04e+01,1.04e+01,
5.19900e-05,-1.04e+01,1.04e+01,
5.20000e-05,-1.04e+01,1.04e+01,
5.20100e-05,-1.04e+01,1.04e+01,
5.20200e-05,-1.04e+01,1.04e+01,
5.20300e-05,-1.04e+01,1.04e+01,
5.20400e-05,-1.04e+01,1.04e+01,
5.20500e-05,-1.06e+01,1.04e+01,
5.20600e-05,-1.06e+01,1.04e+01,
5.20700e-05,-1.06e+01,1.04e+01,
5.20800e-05,-1.06e+01,1.04e+01,
5.20900e-05,-1.06e+01,1.04e+01,
5.21000e-05,-1.06e+01,1.04e+01,
5.21100e-05,-1.06e+01,1.04e+01,
5.21200e-05,-1.06e+01,1.04e+01,
5.21300e-05,-1.06e+01,1.04e+01,
5.21400e-05,-1.06e+01,1.04e+01,
5.21500e-05,-1.06e+01,1.04e+01,
5.21600e-05,-1.06e+01,1.04e+01,
5.21700e-05,-1.06e+01,1.04e+01,
5.21800e-05,-1.06e+01,1.04e+01,
5.21900e-05,-1.06e+01,1.04e+01,
5.22000e-05,-1.06e+01,1.04e+01,
5.22100e-05,-1.06e+01,1.04e+01,
5.22200e-05,-1.06e+01,1.04e+01,
5.22300e-05,-1.06e+01,1.04e+01,
5.22400e-05,-1.06e+01,1.04e+01,
5.22500e-05,-1.08e+01,1.04e+01,
5.22600e-05,-1.06e+01,1.04e+01,
5.22700e-05,-1.06e+01,1.04e+01,
5.22800e-05,-1.06e+01,1.04e+01,
5.22900e-05,-1.06e+01,1.04e+01,
5.23000e-05,-1.06e+01,1.04e+01,
5.23100e-05,-1.06e+01,1.04e+01,
5.23200e-05,-1.06e+01,1.04e+01,
5.23300e-05,-1.08e+01,1.04e+01,
5.23400e-05,-1.08e+01,1.04e+01,
5.23500e-05,-1.08e+01,1.04e+01,
5.23600e-05,-1.08e+01,1.04e+01,
5.23700e-05,-1.08e+01,1.04e+01,
5.23800e-05,-1.06e+01,1.04e+01,
5.23900e-05,-1.06e+01,1.04e+01,
5.24000e-05,-1.06e+01,1.04e+01,
5.24100e-05,-1.06e+01,1.04e+01,
5.24200e-05,-1.06e+01,1.04e+01,
5.24300e-05,-1.06e+01,1.04e+01,
5.24400e-05,-1.06e+01,1.04e+01,
5.24500e-05,-1.06e+01,1.04e+01,
5.24600e-05,-1.06e+01,1.04e+01,
5.24700e-05,-1.06e+01,1.04e+01,
5.24800e-05,-1.06e+01,1.04e+01,
5.24900e-05,-1.08e+01,9.60e+00,
5.25000e-05,-1.08e+01,9.60e+00,
5.25100e-05,-1.08e+01,9.60e+00,
5.25200e-05,-1.08e+01,9.60e+00,
5.25300e-05,-1.08e+01,9.60e+00,
5.25400e-05,-1.06e+01,1.04e+01,
